LOCATION,SUBJECT,TIME,Rail mil km,rail mil km per pop,rail km per capita,,,,LOCATION,Time,Value,Population,,Country,Year,GDP Growth Rate
LUX,RAIL,1980,246,0.000675553,675.5532122,,,,LUX,1980,364.146,364146,,Luxembourg,1980,0.840883
LUX,RAIL,1981,252,0.000689995,689.9950715,,,,LUX,1981,365.22,365220,,Luxembourg,1981,-0.550951
LUX,RAIL,1982,251,0.000686695,686.6948093,,,,LUX,1982,365.519,365519,,Luxembourg,1982,1.131297
LUX,RAIL,1983,239,0.000653688,653.6877287,,,,LUX,1983,365.618,365618,,Luxembourg,1983,2.989077
LUX,RAIL,1984,232,0.000633887,633.8867091,,,,LUX,1984,365.996,365996,,Luxembourg,1984,6.186939
LUX,RAIL,1985,229,0.000624489,624.4886828,,,,LUX,1985,366.7,366700,,Luxembourg,1985,2.791706
LUX,RAIL,1986,224,0.000608119,608.1189307,,,,LUX,1986,368.349,368349,,Luxembourg,1986,9.983935
LUX,RAIL,1987,216,0.000582609,582.6091178,,,,LUX,1987,370.746,370746,,Luxembourg,1987,3.950978
LUX,RAIL,1988,223,0.000597141,597.1412199,,,,LUX,1988,373.446,373446,,Luxembourg,1988,8.463283
LUX,RAIL,1989,224,0.000594015,594.0147708,,,,LUX,1989,377.095,377095,,Luxembourg,1989,9.798061
LUX,RAIL,1990,208,0.000544722,544.7222179,,,,LUX,1990,381.846,381846,,Luxembourg,1990,5.319932
LUX,RAIL,1991,227,0.000586568,586.5678545,,,,LUX,1991,386.997,386997,,Luxembourg,1991,8.644191
LUX,RAIL,1992,255,0.00065023,650.2298754,,,,LUX,1992,392.169,392169,,Luxembourg,1992,1.819653
LUX,RAIL,1993,262,0.000659169,659.1692455,,,,LUX,1993,397.47,397470,,Luxembourg,1993,4.200648
LUX,RAIL,1994,289,0.000717266,717.2657532,,,,LUX,1994,402.919,402919,,Luxembourg,1994,3.820921
LUX,RAIL,1995,286,0.000699917,699.9167931,,,,LUX,1995,408.62,408620,,Luxembourg,1995,1.4322
LUX,RAIL,1996,284,0.000685623,685.6226854,,,,LUX,1996,414.222,414222,,Luxembourg,1996,1.398074
LUX,RAIL,1997,295,0.000703312,703.3120035,,,,LUX,1997,419.444,419444,,Luxembourg,1997,5.419833
LUX,RAIL,1998,300,0.000706389,706.3892911,,,,LUX,1998,424.695,424695,,Luxembourg,1998,6.674512
LUX,RAIL,1999,310,0.000720141,720.1414265,,,,LUX,1999,430.471,430471,,Luxembourg,1999,8.175182
LUX,RAIL,2000,332,0.00076095,760.9495367,,,,LUX,2000,436.297,436297,,Luxembourg,2000,6.93813
LUX,RAIL,2001,346,0.000783656,783.6564595,,,,LUX,2001,441.52,441520,,Luxembourg,2001,3.074355
LUX,RAIL,2002,268,0.000600664,600.6638681,,,,LUX,2002,446.173,446173,,Luxembourg,2002,3.225417
LUX,RAIL,2003,262,0.000580125,580.124749,,,,LUX,2003,451.627,451627,,Luxembourg,2003,2.619379
LUX,RAIL,2004,266,0.000580669,580.6693852,,,,LUX,2004,458.092,458092,,Luxembourg,2004,4.231891
LUX,RAIL,2005,272,0.000584753,584.7525766,,,,LUX,2005,465.154,465154,,Luxembourg,2005,2.482875
LUX,RAIL,2006,298,0.000630512,630.5116877,,,,LUX,2006,472.632,472632,,Luxembourg,2006,6.016715
LUX,RAIL,2007,316,0.000658351,658.3511637,,,,LUX,2007,479.987,479987,,Luxembourg,2007,8.098668
LUX,RAIL,2008,345,0.000706035,706.0354778,,,,LUX,2008,488.644,488644,,Luxembourg,2008,-0.300176
LUX,RAIL,2009,333,0.00066897,668.9702278,,,,LUX,2009,497.78,497780,,Luxembourg,2009,-3.238954
LUX,RAIL,2010,347,0.000684487,684.4869997,,,,LUX,2010,506.949,506949,,Luxembourg,2010,3.760414
LUX,RAIL,2011,349,0.000673298,673.2980415,,,,LUX,2011,518.344,518344,,Luxembourg,2011,1.044299
LUX,RAIL,2012,373,0.000702526,702.5262694,,,,LUX,2012,530.941,530941,,Luxembourg,2012,1.649902
LUX,RAIL,2013,394,0.000800458,800.4583335,,,,LUX,2013,492.218,492218,,Luxembourg,2013,3.17179
LUX,RAIL,2014,409,0.000823715,823.7149342,,,,LUX,2014,496.531,496531,,Luxembourg,2014,2.623086
LUX,RAIL,2015,418,0.000834546,834.5462205,,,,LUX,2015,500.871,500871,,Luxembourg,2015,2.269784
LUX,RAIL,2016,418,0.000827295,827.2951999,,,,LUX,2016,505.261,505261,,Luxembourg,2016,4.97819
LUX,RAIL,2017,438,0.000859381,859.3812847,,,,LUX,2017,509.669,509669,,Luxembourg,2017,1.317188
LUX,RAIL,2018,442,0.000859725,859.7248103,,,,LUX,2018,514.118,514118,,Luxembourg,2018,1.219322
LUX,RAIL,2019,463,0.000892785,892.7848331,,,,LUX,2019,518.602,518602,,Luxembourg,2019,2.319925
LUX,RAIL,2020,269,0.000514209,514.2085967,,,,LUX,2020,523.134,523134,,Luxembourg,2020,-0.797436
MEX,RAIL,1971,4362,8.3553E-05,83.55302236,,,,MEX,1971,52206.37,52206370,,Mexico,1971,4.171414
MEX,RAIL,1972,4485,8.33482E-05,83.34823133,,,,MEX,1972,53810.38,53810380,,Mexico,1972,8.487852
MEX,RAIL,1973,4057,7.31882E-05,73.1882437,,,,MEX,1973,55432.4,55432400,,Mexico,1973,8.409079
MEX,RAIL,1974,4614,8.08478E-05,80.84775548,,,,MEX,1974,57070.23,57070230,,Mexico,1974,6.110764
MEX,RAIL,1975,4123,7.02177E-05,70.21767479,,,,MEX,1975,58717.41,58717410,,Mexico,1975,5.61108
MEX,RAIL,1976,4058,6.72203E-05,67.22026481,,,,MEX,1976,60368.7,60368700,,Mexico,1976,4.238775
MEX,RAIL,1977,5040,8.12674E-05,81.26743662,,,,MEX,1977,62017.46,62017460,,Mexico,1977,3.442769
MEX,RAIL,1978,5326,8.44992E-05,84.4992034,,,,MEX,1978,63030.18,63030180,,Mexico,1978,8.249814
MEX,RAIL,1979,5253,8.08397E-05,80.83973603,,,,MEX,1979,64980.42,64980420,,Mexico,1979,9.154764
MEX,RAIL,1980,5296,7.93557E-05,79.35569648,,,,MEX,1980,66737.49,66737490,,Mexico,1980,8.324114
MEX,RAIL,1981,5305,7.75056E-05,77.50560802,,,,MEX,1981,68446.66,68446660,,Mexico,1981,8.794032
MEX,RAIL,1982,5261,7.49743E-05,74.97432333,,,,MEX,1982,70170.69,70170690,,Mexico,1982,-0.707069
MEX,RAIL,1983,5630,7.82751E-05,78.2751113,,,,MEX,1983,71925.8,71925800,,Mexico,1983,-4.295858
MEX,RAIL,1984,5951,8.0696E-05,80.69598969,,,,MEX,1984,73745.92,73745920,,Mexico,1984,3.599574
MEX,RAIL,1985,6015,7.94712E-05,79.47122765,,,,MEX,1985,75687.77,75687770,,Mexico,1985,2.772269
MEX,RAIL,1986,5870,7.52682E-05,75.26819262,,,,MEX,1986,77987.79,77987790,,Mexico,1986,-3.75392
MEX,RAIL,1987,5828,7.21561E-05,72.15610183,,,,MEX,1987,80769.33,80769330,,Mexico,1987,1.855747
MEX,RAIL,1988,5619,6.74108E-05,67.41078868,,,,MEX,1988,83354.61,83354610,,Mexico,1988,1.245438
MEX,RAIL,1989,5383,6.29611E-05,62.96109676,,,,MEX,1989,85497.24,85497240,,Mexico,1989,4.198293
MEX,RAIL,1990,5336,6.12877E-05,61.28765642,,,,MEX,1990,87064.84,87064840,,Mexico,1990,5.068306
MEX,RAIL,1991,4686,5.28709E-05,52.87092747,,,,MEX,1991,88630.94,88630940,,Mexico,1991,4.222251
MEX,RAIL,1992,4794,5.31883E-05,53.18830847,,,,MEX,1992,90132.59,90132590,,Mexico,1992,3.628659
MEX,RAIL,1993,3219,3.51417E-05,35.14166819,,,,MEX,1993,91600.66,91600660,,Mexico,1993,3.553907
MEX,RAIL,1994,3710,3.98688E-05,39.86876621,,,,MEX,1994,93055.3,93055300,,Mexico,1994,4.941081
MEX,RAIL,1995,1899,2.00973E-05,20.09729249,,,,MEX,1995,94490.34,94490340,,Mexico,1995,-6.291231
MEX,RAIL,1996,1799,1.87637E-05,18.76369077,,,,MEX,1996,95876.66,95876660,,Mexico,1996,6.773259
MEX,RAIL,1997,1508,1.55137E-05,15.51366911,,,,MEX,1997,97204.6,97204600,,Mexico,1997,6.846852
MEX,RAIL,1998,460,4.67074E-06,4.670742126,,,,MEX,1998,98485.42,98485420,,Mexico,1998,5.163925
MEX,RAIL,1999,254,2.54749E-06,2.547487831,,,,MEX,1999,99706.07,99706070,,Mexico,1999,2.753554
MEX,RAIL,2000,82,8.1272E-07,0.812719657,,,,MEX,2000,100895.8,100895800,,Mexico,2000,4.942454
MEX,RAIL,2001,67,6.56076E-07,0.656076097,,,,MEX,2001,102122.3,102122300,,Mexico,2001,-0.40439
MEX,RAIL,2002,69,6.67196E-07,0.667195911,,,,MEX,2002,103417.9,103417900,,Mexico,2002,-0.039844
MEX,RAIL,2003,78,7.44844E-07,0.744844103,,,,MEX,2003,104719.9,104719900,,Mexico,2003,1.446383
MEX,RAIL,2004,74,6.98432E-07,0.698432114,,,,MEX,2004,105951.6,105951600,,Mexico,2004,3.920591
MEX,RAIL,2005,73,6.81282E-07,0.681281556,,,,MEX,2005,107151,107151000,,Mexico,2005,2.307807
MEX,RAIL,2006,76,7.0105E-07,0.701050099,,,,MEX,2006,108408.8,108408800,,Mexico,2006,4.495078
MEX,RAIL,2007,84,7.65115E-07,0.765115123,,,,MEX,2007,109787.4,109787400,,Mexico,2007,2.291446
MEX,RAIL,2008,178,1.5993E-06,1.599295591,,,,MEX,2008,111299,111299000,,Mexico,2008,1.143585
MEX,RAIL,2009,449,3.97864E-06,3.978641166,,,,MEX,2009,112852.6,112852600,,Mexico,2009,-5.285744
MEX,RAIL,2010,843,7.37819E-06,7.378194154,,,,MEX,2010,114255.6,114255600,,Mexico,2010,5.118118
MEX,RAIL,2011,891,7.70209E-06,7.702089073,,,,MEX,2011,115682.9,115682900,,Mexico,2011,3.663008
MEX,RAIL,2012,970,8.28679E-06,8.286787785,,,,MEX,2012,117053.8,117053800,,Mexico,2012,3.642323
MEX,RAIL,2013,1036,8.75036E-06,8.750362135,,,,MEX,2013,118395.1,118395100,,Mexico,2013,1.354092
MEX,RAIL,2014,1150,9.60629E-06,9.606292372,,,,MEX,2014,119713.2,119713200,,Mexico,2014,2.849773
MEX,RAIL,2015,1411,1.16606E-05,11.66059809,,,,MEX,2015,121005.8,121005800,,Mexico,2015,3.293152
MEX,RAIL,2016,1481,1.21122E-05,12.11219111,,,,MEX,2016,122273.5,122273500,,Mexico,2016,2.630532
MEX,RAIL,2017,1550,1.25487E-05,12.54874784,,,,MEX,2017,123518.3,123518300,,Mexico,2017,2.113129
MEX,RAIL,2018,1591,1.27548E-05,12.75475437,,,,MEX,2018,124737.8,124737800,,Mexico,2018,2.194995
MEX,RAIL,2019,1571,1.24752E-05,12.47524407,,,,MEX,2019,125929.4,125929400,,Mexico,2019,-0.199048
MEX,RAIL,2020,523,4.11514E-06,4.115142149,,,,MEX,2020,127091.6,127091600,,Mexico,2020,-7.987912
MEX,RAIL,2021,466,3.63408E-06,3.634080815,,,,MEX,2021,128230.5,128230500,,Mexico,2021,4.720565
NLD,RAIL,1970,8011,0.00061441,614.4097532,,,,NLD,1970,13038.53,13038530,,Netherlands,1970,6.182742
NLD,RAIL,1971,8114,0.000614953,614.9532002,,,,NLD,1971,13194.5,13194500,,Netherlands,1971,4.330778
NLD,RAIL,1972,8039,0.00060314,603.1395669,,,,NLD,1972,13328.59,13328590,,Netherlands,1972,2.506529
NLD,RAIL,1973,8173,0.000608141,608.1408881,,,,NLD,1973,13439.32,13439320,,Netherlands,1973,5.784268
NLD,RAIL,1974,8589,0.000634106,634.1057182,,,,NLD,1974,13545.06,13545060,,Netherlands,1974,4.255923
NLD,RAIL,1975,8501,0.00062204,622.0397137,,,,NLD,1975,13666.33,13666330,,Netherlands,1975,0.12302
NLD,RAIL,1976,8218,0.00059663,596.6296018,,,,NLD,1976,13774.04,13774040,,Netherlands,1976,4.787653
