,Date,Region,level_2,Value
2521,2014-08-01,9.0,Services Inflation,-0.2804355
2522,2014-09-01,9.0,Overall Inflation,0.0366724
2523,2014-09-01,9.0,Services Inflation,-0.2836553
2524,2014-10-01,9.0,Overall Inflation,0.0231915
2525,2014-10-01,9.0,Services Inflation,-0.2834913
2526,2014-11-01,9.0,Overall Inflation,-0.0101156
2527,2014-11-01,9.0,Services Inflation,-0.2637363
2528,2014-12-01,9.0,Overall Inflation,0.0039418
2529,2014-12-01,9.0,Services Inflation,-0.2232589
2530,2015-01-01,9.0,Overall Inflation,-0.037754
2531,2015-01-01,9.0,Services Inflation,-0.2184294
2532,2015-02-01,9.0,Overall Inflation,-0.0562879
2533,2015-02-01,9.0,Services Inflation,-0.2553554
2534,2015-03-01,9.0,Overall Inflation,-0.0500683
2535,2015-03-01,9.0,Services Inflation,-0.2290518
2536,2015-04-01,9.0,Overall Inflation,-0.0275669
2537,2015-04-01,9.0,Services Inflation,-0.2130156
2538,2015-05-01,9.0,Overall Inflation,-0.0292598
2539,2015-05-01,9.0,Services Inflation,-0.221787
2540,2015-06-01,9.0,Overall Inflation,-0.0487906
2541,2015-06-01,9.0,Services Inflation,-0.2440091
2542,2015-07-01,9.0,Overall Inflation,-0.0789999
2543,2015-07-01,9.0,Services Inflation,-0.215386
2544,2015-08-01,9.0,Overall Inflation,-0.0512124
2545,2015-08-01,9.0,Services Inflation,-0.214913
2546,2015-09-01,9.0,Overall Inflation,-0.0273884
2547,2015-09-01,9.0,Services Inflation,-0.2035324
2548,2015-10-01,9.0,Overall Inflation,-0.0336252
2549,2015-10-01,9.0,Services Inflation,-0.2132001
2550,2015-11-01,9.0,Overall Inflation,-0.0377423
2551,2015-11-01,9.0,Services Inflation,-0.1959252
2552,2015-12-01,9.0,Overall Inflation,-0.0566728
2553,2015-12-01,9.0,Services Inflation,-0.2421807
2554,2016-01-01,9.0,Overall Inflation,-0.0699634
2555,2016-01-01,9.0,Services Inflation,-0.1950732
2556,2016-02-01,9.0,Overall Inflation,-0.0719299
2557,2016-02-01,9.0,Services Inflation,-0.1668242
2558,2016-03-01,9.0,Overall Inflation,-0.0594036
2559,2016-03-01,9.0,Services Inflation,-0.1726833
2560,2016-04-01,9.0,Overall Inflation,-0.0763027
2561,2016-04-01,9.0,Services Inflation,-0.1315348
2562,2016-05-01,9.0,Overall Inflation,-0.0949442
2563,2016-05-01,9.0,Services Inflation,-0.1540191
2564,2016-06-01,9.0,Overall Inflation,-0.0905155
2565,2016-06-01,9.0,Services Inflation,-0.1838024
2566,2016-07-01,9.0,Overall Inflation,-0.0920325
2567,2016-07-01,9.0,Services Inflation,-0.1247813
2568,2016-08-01,9.0,Overall Inflation,-0.080975
2569,2016-08-01,9.0,Services Inflation,-0.1137119
2570,2016-09-01,9.0,Overall Inflation,-0.035128
2571,2016-09-01,9.0,Services Inflation,-0.041887
2572,2016-10-01,9.0,Overall Inflation,-0.0490119
2573,2016-10-01,9.0,Services Inflation,-0.0852014
2574,2016-11-01,9.0,Overall Inflation,-0.037308
2575,2016-11-01,9.0,Services Inflation,-0.0080397
2576,2016-12-01,9.0,Overall Inflation,-0.0421425
2577,2016-12-01,9.0,Services Inflation,-0.0132268
2578,2017-11-01,9.0,Overall Inflation,0.0805301
2579,2017-11-01,9.0,Services Inflation,0.0498026
2580,2017-12-01,9.0,Overall Inflation,0.0894379
2581,2017-12-01,9.0,Services Inflation,0.0559277
2582,2018-01-01,9.0,Overall Inflation,0.07243
2583,2018-01-01,9.0,Services Inflation,0.0517336
2584,2018-02-01,9.0,Overall Inflation,0.0275698
2585,2018-02-01,9.0,Services Inflation,0.0508366
2586,2018-03-01,9.0,Overall Inflation,0.074152
2587,2018-03-01,9.0,Services Inflation,0.0939942
2588,2018-04-01,9.0,Overall Inflation,0.0656334
2589,2018-04-01,9.0,Services Inflation,0.114058
2590,2018-05-01,9.0,Overall Inflation,0.1002178
2591,2018-05-01,9.0,Services Inflation,0.1492666
2592,2018-06-01,9.0,Overall Inflation,0.0566482
2593,2018-06-01,9.0,Services Inflation,0.1000519
2594,2018-07-01,9.0,Overall Inflation,0.0467871
2595,2018-07-01,9.0,Services Inflation,0.08106
2596,2018-08-01,9.0,Overall Inflation,0.0788309
2597,2018-08-01,9.0,Services Inflation,0.0813045
2598,2018-09-01,9.0,Overall Inflation,0.1185423
2599,2018-09-01,9.0,Services Inflation,0.0928474
2600,2018-10-01,9.0,Overall Inflation,0.0966288
2601,2018-10-01,9.0,Services Inflation,0.0911869
2602,2018-11-01,9.0,Overall Inflation,0.0872278
2603,2018-11-01,9.0,Services Inflation,0.0958938
2604,2018-12-01,9.0,Overall Inflation,0.0856969
2605,2018-12-01,9.0,Services Inflation,0.1346487
2606,2019-09-01,9.0,Overall Inflation,0.1452176
2607,2019-09-01,9.0,Services Inflation,0.1976007
2608,2019-10-01,9.0,Overall Inflation,0.1130498
2609,2019-10-01,9.0,Services Inflation,0.1364677
2610,2019-11-01,9.0,Overall Inflation,0.1526468
2611,2019-11-01,9.0,Services Inflation,0.1763902
2612,2019-12-01,9.0,Overall Inflation,0.1594083
2613,2019-12-01,9.0,Services Inflation,0.1766254
2614,2020-01-01,9.0,Overall Inflation,0.1604962
2615,2020-01-01,9.0,Services Inflation,0.2132124
2616,2020-02-01,9.0,Overall Inflation,0.1338453
2617,2020-02-01,9.0,Services Inflation,0.2879211
2618,2020-03-01,9.0,Overall Inflation,0.1370932
2619,2020-03-01,9.0,Services Inflation,0.2354431
2620,2020-04-01,9.0,Overall Inflation,-0.0513529
2621,2020-04-01,9.0,Services Inflation,0.2488606
2622,2020-05-01,9.0,Overall Inflation,-0.0306245
2623,2020-05-01,9.0,Services Inflation,0.1944741
2624,2020-06-01,9.0,Overall Inflation,0.057684
2625,2020-06-01,9.0,Services Inflation,0.2679639
2626,2020-07-01,9.0,Overall Inflation,0.1234967
2627,2020-07-01,9.0,Services Inflation,0.4217408
2628,2020-08-01,9.0,Overall Inflation,0.0963679
2629,2020-08-01,9.0,Services Inflation,0.3066944
2630,2020-09-01,9.0,Overall Inflation,0.1552172
2631,2020-09-01,9.0,Services Inflation,0.3966318
2632,2020-10-01,9.0,Overall Inflation,0.1493983
2633,2020-10-01,9.0,Services Inflation,0.4069504
2634,2020-11-01,9.0,Overall Inflation,0.0263893
2635,2020-11-01,9.0,Services Inflation,0.2336305
2636,2020-12-01,9.0,Overall Inflation,0.0829079
2637,2020-12-01,9.0,Services Inflation,0.4837045
2638,2021-01-01,9.0,Overall Inflation,0.0162197
2639,2021-01-01,9.0,Services Inflation,0.3127128
2640,2021-02-01,9.0,Overall Inflation,0.0356576
2641,2021-02-01,9.0,Services Inflation,0.3666199
2642,2021-03-01,9.0,Overall Inflation,0.0981346
2643,2021-03-01,9.0,Services Inflation,0.3926069
2644,2021-04-01,9.0,Overall Inflation,0.1169832
2645,2021-04-01,9.0,Services Inflation,0.3869423
2646,2021-05-01,9.0,Overall Inflation,0.1404387
2647,2021-05-01,9.0,Services Inflation,0.6486814
2648,2021-06-01,9.0,Overall Inflation,0.2275157
2649,2021-06-01,9.0,Services Inflation,0.5419233
2650,2021-07-01,9.0,Overall Inflation,0.2600729
2651,2021-07-01,9.0,Services Inflation,0.5247229
2652,2021-08-01,9.0,Overall Inflation,0.3024749
2653,2021-08-01,9.0,Services Inflation,0.5680583
2654,2021-09-01,9.0,Overall Inflation,0.3301145
2655,2021-09-01,9.0,Services Inflation,0.5192527
2656,2021-10-01,9.0,Overall Inflation,0.3819466
2657,2021-10-01,9.0,Services Inflation,0.5717667
2658,2021-11-01,9.0,Overall Inflation,0.4221974
2659,2021-11-01,9.0,Services Inflation,0.6040211
2660,2021-12-01,9.0,Overall Inflation,0.4514141
2661,2021-12-01,9.0,Services Inflation,0.6015253
2662,2022-01-01,9.0,Overall Inflation,0.4662188
2663,2022-01-01,9.0,Services Inflation,0.6377943
2664,2022-02-01,9.0,Overall Inflation,0.4826973
2665,2022-02-01,9.0,Services Inflation,0.6732045
2666,2022-03-01,9.0,Overall Inflation,0.5284418
2667,2022-03-01,9.0,Services Inflation,0.666086
2668,2022-04-01,9.0,Overall Inflation,0.6056286
2669,2022-04-01,9.0,Services Inflation,0.6692306
2670,2022-05-01,9.0,Overall Inflation,0.6539271
2671,2022-05-01,9.0,Services Inflation,0.7225068
2672,2007-01-01,10.0,Overall Inflation,-1.328003
2673,2007-01-01,10.0,Services Inflation,-1.587912
2674,2007-02-01,10.0,Overall Inflation,-1.329391
2675,2007-02-01,10.0,Services Inflation,-1.568891
2676,2007-03-01,10.0,Overall Inflation,-1.196879
2677,2007-03-01,10.0,Services Inflation,-1.536034
2678,2007-04-01,10.0,Overall Inflation,-1.136093
2679,2007-04-01,10.0,Services Inflation,-1.512394
2680,2007-05-01,10.0,Overall Inflation,-1.098095
2681,2007-05-01,10.0,Services Inflation,-1.500893
2682,2007-06-01,10.0,Overall Inflation,-1.097822
2683,2007-06-01,10.0,Services Inflation,-1.502968
2684,2007-07-01,10.0,Overall Inflation,-1.137371
2685,2007-07-01,10.0,Services Inflation,-1.506513
2686,2007-08-01,10.0,Overall Inflation,-1.122579
2687,2007-08-01,10.0,Services Inflation,-1.487585
2688,2007-09-01,10.0,Overall Inflation,-1.093726
2689,2007-09-01,10.0,Services Inflation,-1.481273
2690,2007-10-01,10.0,Overall Inflation,-1.06506
2691,2007-10-01,10.0,Services Inflation,-1.46487
2692,2007-11-01,10.0,Overall Inflation,-1.025645
2693,2007-11-01,10.0,Services Inflation,-1.445208
2694,2007-12-01,10.0,Overall Inflation,-1.048829
2695,2007-12-01,10.0,Services Inflation,-1.456817
2696,2008-01-01,10.0,Overall Inflation,-1.077075
2697,2008-01-01,10.0,Services Inflation,-1.513003
2698,2008-02-01,10.0,Overall Inflation,-1.086133
2699,2008-02-01,10.0,Services Inflation,-1.510521
2700,2008-03-01,10.0,Overall Inflation,-1.00566
2701,2008-03-01,10.0,Services Inflation,-1.499759
2702,2008-04-01,10.0,Overall Inflation,-1.007375
2703,2008-04-01,10.0,Services Inflation,-1.454849
2704,2008-05-01,10.0,Overall Inflation,-0.9542127
2705,2008-05-01,10.0,Services Inflation,-1.458589
2706,2008-06-01,10.0,Overall Inflation,-0.9244266
2707,2008-06-01,10.0,Services Inflation,-1.436645
2708,2008-07-01,10.0,Overall Inflation,-0.9467435
2709,2008-07-01,10.0,Services Inflation,-1.399988
2710,2008-08-01,10.0,Overall Inflation,-0.9221873
2711,2008-08-01,10.0,Services Inflation,-1.369385
2712,2008-09-01,10.0,Overall Inflation,-0.8986309
2713,2008-09-01,10.0,Services Inflation,-1.366029
2714,2008-10-01,10.0,Overall Inflation,-0.8870803
2715,2008-10-01,10.0,Services Inflation,-1.316288
2716,2008-11-01,10.0,Overall Inflation,-0.8653796
2717,2008-11-01,10.0,Services Inflation,-1.330403
2718,2008-12-01,10.0,Overall Inflation,-0.8785514
2719,2008-12-01,10.0,Services Inflation,-1.350219
2720,2009-01-01,10.0,Overall Inflation,-0.9096829
2721,2009-01-01,10.0,Services Inflation,-1.311124
2722,2009-02-01,10.0,Overall Inflation,-0.8446453
2723,2009-02-01,10.0,Services Inflation,-1.258002
2724,2009-03-01,10.0,Overall Inflation,-0.8067971
2725,2009-03-01,10.0,Services Inflation,-1.273295
2726,2009-04-01,10.0,Overall Inflation,-0.8157938
2727,2009-04-01,10.0,Services Inflation,-1.266754
2728,2009-05-01,10.0,Overall Inflation,-0.7798499
2729,2009-05-01,10.0,Services Inflation,-1.226282
2730,2009-06-01,10.0,Overall Inflation,-0.790797
2731,2009-06-01,10.0,Services Inflation,-1.265695
2732,2009-07-01,10.0,Overall Inflation,-0.8176157
2733,2009-07-01,10.0,Services Inflation,-1.275871
2734,2009-08-01,10.0,Overall Inflation,-0.8002302
2735,2009-08-01,10.0,Services Inflation,-1.281417
2736,2009-09-01,10.0,Overall Inflation,-0.7874342
2737,2009-09-01,10.0,Services Inflation,-1.268488
2738,2009-10-01,10.0,Overall Inflation,-0.7876471
2739,2009-10-01,10.0,Services Inflation,-1.271428
2740,2009-11-01,10.0,Overall Inflation,-0.7966607
2741,2009-11-01,10.0,Services Inflation,-1.238495
2742,2009-12-01,10.0,Overall Inflation,-0.805786
2743,2009-12-01,10.0,Services Inflation,-1.241894
2744,2010-01-01,10.0,Overall Inflation,-0.8045622
2745,2010-01-01,10.0,Services Inflation,-1.267202
2746,2010-02-01,10.0,Overall Inflation,-0.7449505
2747,2010-02-01,10.0,Services Inflation,-1.15359
2748,2010-03-01,10.0,Overall Inflation,-0.7045969
2749,2010-03-01,10.0,Services Inflation,-1.141217
2750,2010-04-01,10.0,Overall Inflation,-0.7002757
2751,2010-04-01,10.0,Services Inflation,-1.132161
2752,2010-05-01,10.0,Overall Inflation,-0.6438811
2753,2010-05-01,10.0,Services Inflation,-1.115277
2754,2010-06-01,10.0,Overall Inflation,-0.6386681
2755,2010-06-01,10.0,Services Inflation,-1.138134
2756,2010-07-01,10.0,Overall Inflation,-0.7283528
2757,2010-07-01,10.0,Services Inflation,-1.174834
2758,2010-08-01,10.0,Overall Inflation,-0.6610309
2759,2010-08-01,10.0,Services Inflation,-1.129224
2760,2010-09-01,10.0,Overall Inflation,-0.7158181
2761,2010-09-01,10.0,Services Inflation,-1.147827
2762,2010-10-01,10.0,Overall Inflation,-0.6246036
2763,2010-10-01,10.0,Services Inflation,-1.169637
2764,2010-11-01,10.0,Overall Inflation,-0.5488388
2765,2010-11-01,10.0,Services Inflation,-1.176653
2766,2010-12-01,10.0,Overall Inflation,-0.6508351
2767,2010-12-01,10.0,Services Inflation,-1.168065
2768,2011-01-01,10.0,Overall Inflation,-0.5597396
2769,2011-01-01,10.0,Services Inflation,-1.095737
2770,2011-02-01,10.0,Overall Inflation,-0.5364054
2771,2011-02-01,10.0,Services Inflation,-1.056108
2772,2011-03-01,10.0,Overall Inflation,-0.5045714
2773,2011-03-01,10.0,Services Inflation,-1.032211
2774,2011-04-01,10.0,Overall Inflation,-0.4797589
2775,2011-04-01,10.0,Services Inflation,-1.039631
2776,2011-05-01,10.0,Overall Inflation,-0.4494683
2777,2011-05-01,10.0,Services Inflation,-0.9800491
2778,2011-06-01,10.0,Overall Inflation,-0.440029
2779,2011-06-01,10.0,Services Inflation,-0.9788331
2780,2011-07-01,10.0,Overall Inflation,-0.4310712
2781,2011-07-01,10.0,Services Inflation,-0.9720228
2782,2011-08-01,10.0,Overall Inflation,-0.4404539
2783,2011-08-01,10.0,Services Inflation,-0.9941593
2784,2011-09-01,10.0,Overall Inflation,-0.3890055
2785,2011-09-01,10.0,Services Inflation,-0.9564033
2786,2011-10-01,10.0,Overall Inflation,-0.3983552
2787,2011-10-01,10.0,Services Inflation,-0.968894
2788,2011-11-01,10.0,Overall Inflation,-0.4174984
2789,2011-11-01,10.0,Services Inflation,-0.9827614
2790,2011-12-01,10.0,Overall Inflation,-0.4156729
2791,2011-12-01,10.0,Services Inflation,-0.9944037
2792,2012-01-01,10.0,Overall Inflation,-0.4277569
2793,2012-01-01,10.0,Services Inflation,-1.0483
2794,2012-02-01,10.0,Overall Inflation,-0.288515
2795,2012-02-01,10.0,Services Inflation,-0.9933066
2796,2012-03-01,10.0,Overall Inflation,-0.2751203
2797,2012-03-01,10.0,Services Inflation,-0.9811644
2798,2012-04-01,10.0,Overall Inflation,-0.2902026
2799,2012-04-01,10.0,Services Inflation,-0.9615728
2800,2012-05-01,10.0,Overall Inflation,-0.2947795
2801,2012-05-01,10.0,Services Inflation,-1.000759
2802,2012-06-01,10.0,Overall Inflation,-0.316287
2803,2012-06-01,10.0,Services Inflation,-0.9789776
2804,2012-07-01,10.0,Overall Inflation,-0.3171093
2805,2012-07-01,10.0,Services Inflation,-0.9523865
2806,2012-08-01,10.0,Overall Inflation,-0.3036884
2807,2012-08-01,10.0,Services Inflation,-0.9038909
2808,2012-09-01,10.0,Overall Inflation,-0.2413596
2809,2012-09-01,10.0,Services Inflation,-0.8090518
2810,2012-10-01,10.0,Overall Inflation,-0.2426772
2811,2012-10-01,10.0,Services Inflation,-0.8055186
2812,2012-11-01,10.0,Overall Inflation,-0.2414671
2813,2012-11-01,10.0,Services Inflation,-0.7987846
2814,2012-12-01,10.0,Overall Inflation,-0.2250491
2815,2012-12-01,10.0,Services Inflation,-0.7983739
2816,2013-01-01,10.0,Overall Inflation,-0.2283536
2817,2013-01-01,10.0,Services Inflation,-0.7448612
2818,2013-02-01,10.0,Overall Inflation,-0.2967806
2819,2013-02-01,10.0,Services Inflation,-0.7958302
2820,2013-03-01,10.0,Overall Inflation,-0.2696148
2821,2013-03-01,10.0,Services Inflation,-0.7907807
2822,2013-04-01,10.0,Overall Inflation,-0.27307
2823,2013-04-01,10.0,Services Inflation,-0.7366856
2824,2013-05-01,10.0,Overall Inflation,-0.2645173
2825,2013-05-01,10.0,Services Inflation,-0.7239562
2826,2013-06-01,10.0,Overall Inflation,-0.2606969
2827,2013-06-01,10.0,Services Inflation,-0.7417068
2828,2013-07-01,10.0,Overall Inflation,-0.2666094
2829,2013-07-01,10.0,Services Inflation,-0.754468
2830,2013-08-01,10.0,Overall Inflation,-0.2757609
2831,2013-08-01,10.0,Services Inflation,-0.716028
2832,2013-09-01,10.0,Overall Inflation,-0.2305809
2833,2013-09-01,10.0,Services Inflation,-0.693948
2834,2013-10-01,10.0,Overall Inflation,-0.2370279
2835,2013-10-01,10.0,Services Inflation,-0.657799
2836,2013-11-01,10.0,Overall Inflation,-0.2014145
2837,2013-11-01,10.0,Services Inflation,-0.6599966
2838,2013-12-01,10.0,Overall Inflation,-0.2146553
2839,2013-12-01,10.0,Services Inflation,-0.6489124
2840,2014-01-01,10.0,Overall Inflation,-0.2005884
2841,2014-01-01,10.0,Services Inflation,-0.6495443
2842,2014-02-01,10.0,Overall Inflation,-0.1910947
2843,2014-02-01,10.0,Services Inflation,-0.648401
2844,2014-03-01,10.0,Overall Inflation,-0.1550975
2845,2014-03-01,10.0,Services Inflation,-0.6742168
2846,2014-04-01,10.0,Overall Inflation,-0.1836704
2847,2014-04-01,10.0,Services Inflation,-0.6451967
2848,2014-05-01,10.0,Overall Inflation,-0.179573
2849,2014-05-01,10.0,Services Inflation,-0.6525384
2850,2014-06-01,10.0,Overall Inflation,-0.2080298
2851,2014-06-01,10.0,Services Inflation,-0.6594702
2852,2014-07-01,10.0,Overall Inflation,-0.2449801
2853,2014-07-01,10.0,Services Inflation,-0.659422
2854,2014-08-01,10.0,Overall Inflation,-0.2097361
2855,2014-08-01,10.0,Services Inflation,-0.6489314
2856,2014-09-01,10.0,Overall Inflation,-0.2091084
2857,2014-09-01,10.0,Services Inflation,-0.6792491
2858,2014-10-01,10.0,Overall Inflation,-0.1804674
2859,2014-10-01,10.0,Services Inflation,-0.6628091
2860,2014-11-01,10.0,Overall Inflation,-0.2178544
2861,2014-11-01,10.0,Services Inflation,-0.6265413
2862,2014-12-01,10.0,Overall Inflation,-0.1943503
2863,2014-12-01,10.0,Services Inflation,-0.626305
2864,2015-01-01,10.0,Overall Inflation,-0.1846164
2865,2015-01-01,10.0,Services Inflation,-0.5934891
2866,2015-02-01,10.0,Overall Inflation,-0.2009201
2867,2015-02-01,10.0,Services Inflation,-0.5140045
2868,2015-03-01,10.0,Overall Inflation,-0.188013
2869,2015-03-01,10.0,Services Inflation,-0.5230348
2870,2015-04-01,10.0,Overall Inflation,-0.159848
2871,2015-04-01,10.0,Services Inflation,-0.5036687
2872,2015-05-01,10.0,Overall Inflation,-0.166348
2873,2015-05-01,10.0,Services Inflation,-0.4733735
2874,2015-06-01,10.0,Overall Inflation,-0.1481906
2875,2015-06-01,10.0,Services Inflation,-0.4939349
2876,2015-07-01,10.0,Overall Inflation,-0.1859912
2877,2015-07-01,10.0,Services Inflation,-0.4998184
2878,2015-08-01,10.0,Overall Inflation,-0.1628129
2879,2015-08-01,10.0,Services Inflation,-0.5046924
2880,2015-09-01,10.0,Overall Inflation,-0.1580392
2881,2015-09-01,10.0,Services Inflation,-0.5480964
2882,2015-10-01,10.0,Overall Inflation,-0.166668
2883,2015-10-01,10.0,Services Inflation,-0.5274694
2884,2015-11-01,10.0,Overall Inflation,-0.1420171
2885,2015-11-01,10.0,Services Inflation,-0.4686693
2886,2015-12-01,10.0,Overall Inflation,-0.1616394
2887,2015-12-01,10.0,Services Inflation,-0.4598341
2888,2016-01-01,10.0,Overall Inflation,-0.160502
2889,2016-01-01,10.0,Services Inflation,-0.4854086
2890,2016-02-01,10.0,Overall Inflation,-0.1642531
2891,2016-02-01,10.0,Services Inflation,-0.4920084
2892,2016-03-01,10.0,Overall Inflation,-0.1376943
2893,2016-03-01,10.0,Services Inflation,-0.4694643
2894,2016-04-01,10.0,Overall Inflation,-0.1681855
2895,2016-04-01,10.0,Services Inflation,-0.3993768
2896,2016-05-01,10.0,Overall Inflation,-0.1474916
2897,2016-05-01,10.0,Services Inflation,-0.3346013
2898,2016-06-01,10.0,Overall Inflation,-0.1590372
2899,2016-06-01,10.0,Services Inflation,-0.3364735
2900,2016-07-01,10.0,Overall Inflation,-0.1623505
2901,2016-07-01,10.0,Services Inflation,-0.2638048
2902,2016-08-01,10.0,Overall Inflation,-0.1385251
2903,2016-08-01,10.0,Services Inflation,-0.2718709
2904,2016-09-01,10.0,Overall Inflation,-0.1073371
2905,2016-09-01,10.0,Services Inflation,-0.2530377
2906,2016-10-01,10.0,Overall Inflation,-0.0936081
2907,2016-10-01,10.0,Services Inflation,-0.2510109
2908,2016-11-01,10.0,Overall Inflation,-0.0871049
2909,2016-11-01,10.0,Services Inflation,-0.2430191
2910,2016-12-01,10.0,Overall Inflation,-0.0862773
2911,2016-12-01,10.0,Services Inflation,-0.1980816
2912,2017-11-01,10.0,Overall Inflation,-0.0211196
2913,2017-11-01,10.0,Services Inflation,-0.2269324
2914,2017-12-01,10.0,Overall Inflation,-0.0224336
2915,2017-12-01,10.0,Services Inflation,-0.2235012
2916,2018-01-01,10.0,Overall Inflation,-0.0029463
2917,2018-01-01,10.0,Services Inflation,-0.2272593
2918,2018-02-01,10.0,Overall Inflation,0.0539324
2919,2018-02-01,10.0,Services Inflation,-0.2434703
2920,2018-03-01,10.0,Overall Inflation,0.0593382
2921,2018-03-01,10.0,Services Inflation,-0.1690023
2922,2018-04-01,10.0,Overall Inflation,0.0602111
2923,2018-04-01,10.0,Services Inflation,-0.2210004
2924,2018-05-01,10.0,Overall Inflation,0.0790752
2925,2018-05-01,10.0,Services Inflation,-0.1459963
2926,2018-06-01,10.0,Overall Inflation,0.0566865
2927,2018-06-01,10.0,Services Inflation,-0.1859215
2928,2018-07-01,10.0,Overall Inflation,0.0896562
2929,2018-07-01,10.0,Services Inflation,-0.2008523
2930,2018-08-01,10.0,Overall Inflation,0.1162369
2931,2018-08-01,10.0,Services Inflation,-0.2434206
2932,2018-09-01,10.0,Overall Inflation,0.1222307
2933,2018-09-01,10.0,Services Inflation,-0.228899
2934,2018-10-01,10.0,Overall Inflation,0.1253324
2935,2018-10-01,10.0,Services Inflation,-0.1581134
2936,2018-11-01,10.0,Overall Inflation,0.1580066
